,Release_Date,Title,Production_Budget,Domestic_Gross,Worldwide_Gross
953,1/26/2001,The Wedding Planner,28000000,60400856,94728529
954,3/19/2004,Dawn of the Dead,28000000,58990765,103452875
955,6/26/1981,For Your Eyes Only,28000000,54800000,195300000
956,12/14/2001,The Royal Tenenbaums,28000000,52353636,71430876
957,4/25/2003,Identity,28000000,52131264,82183683
958,6/15/2018,Tag,28000000,51810390,66904888
959,10/5/2001,Serendipity,28000000,50255310,77477297
960,4/16/2010,Kick-Ass,28000000,48071303,97531134
961,9/28/2001,Zoolander,28000000,45172250,60780981
962,9/16/1994,Timecop,28000000,44853581,102053581
963,7/27/2007,No Reservations,28000000,43107979,91943956
964,7/16/1993,Hocus Pocus,28000000,39360491,39360491
965,11/11/2005,Pride & Prejudice,28000000,38372662,126549607
966,8/12/2011,30 Minutes or Less,28000000,37053924,40966716
967,12/22/2000,Dracula 2000,28000000,33000377,33000377
968,6/25/1982,Blade Runner,28000000,32656328,39252944
969,4/7/1995,Rob Roy,28000000,31390587,31390587
970,2/21/2014,3 Days to Kill,28000000,30697999,38959900
971,8/16/2013,Kick-Ass 2,28000000,28795985,63129909
972,10/12/2007,We Own the Night,28000000,28563179,55307857
973,9/19/2014,A Walk Among the Tombstones,28000000,26017685,62108587
974,1/15/2010,The Spy Next Door,28000000,24307106,46752858
975,4/25/2014,Brick Mansions,28000000,20396829,73421224
976,5/12/2006,Just My Luck,28000000,17326650,38159905
977,10/13/2000,Lost Souls,28000000,16779636,31320293
978,8/21/2015,American Ultra,28000000,14439985,30295076
979,4/18/2003,Winged Migration,28000000,11689053,39134983
980,2/5/2016,Pride and Prejudice and Zombies,28000000,10907291,16311335
981,10/1/1999,"Mystery, Alaska",28000000,8891623,8891623
982,8/24/2001,John Carpenter's Ghosts of Mars,28000000,8434601,8434601
983,7/11/1997,A Simple Wish,28000000,8165213,8165213
984,10/30/2015,Our Brand is Crisis,28000000,7002261,8592432
985,12/25/1997,Kundun,28000000,5686694,5686694
986,10/3/2008,How to Lose Friends & Alienate People,28000000,2775593,12031443
987,12/31/2007,Alatriste,28000000,0,22860477
988,6/1/2007,Knocked Up,27500000,148761765,219265952
989,6/10/1983,Octopussy,27500000,67900000,187500000
990,6/26/2009,My Sister's Keeper,27500000,49200230,96673002
991,2/8/2008,Welcome Home Roscoe Jenkins,27500000,42436517,43607627
992,1/13/2012,Joyful Noise,27500000,30932113,31157914
993,12/14/1984,A Passage to India,27500000,27187653,27187653
994,12/25/2006,Notes on a Scandal,27500000,17510118,50578411
995,10/19/2007,Rendition,27500000,9736045,26939925
996,10/28/2011,Anonymous,27500000,4463292,15815509
997,3/18/2011,Limitless,27000000,79249455,155564919
998,12/6/1991,Star Trek VI: The Undiscovered Country,27000000,74888996,96900000
999,6/7/2002,The Divine Secrets of the Ya-Ya Sisterhood,27000000,69586544,73826768
